Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,MYFACES-50,28920,,JBuilder 2005 fails to load TLD file descriptors cause of a imprecision,,,Trivial,Closed,Fixed,10/Dec/04 16:55,17/Apr/06 20:49,
Improvement,MYFACES-90,29661,,Examples: Updated translations for Spanish and catalan,,bruno_dev,Trivial,Closed,Fixed,27/Jan/05 01:49,17/Apr/06 20:49,
Improvement,MYFACES-108,30185,,UIInput should not store submitted value in the state,manolito,schof,Trivial,Closed,Invalid,16/Feb/05 23:21,17/Apr/06 20:48,
Bug,MYFACES-112,30397,,"Attribute ""maxlength"" duplicated for ""x:inputFileUpload""",,miwie,Trivial,Closed,Fixed,25/Feb/05 23:51,17/Apr/06 20:48,
Improvement,MYFACES-155,31314,,Add 'escape' attribute to message tags,matzew,e.medina.m,Trivial,Closed,Duplicate,31/Mar/05 07:59,17/Apr/06 20:48,
Task,MYFACES-162,31371,,Documentation files still reference Source Forge,mmarinschek,jcooper,Trivial,Closed,Fixed,02/Apr/05 15:07,17/Apr/06 20:48,
Sub-task,MYFACES-166,31438,31436,exception handling in myfaces,mbroekelmann,mbroekelmann,Trivial,Closed,Fixed,05/Apr/05 19:48,17/Apr/06 20:48,
Improvement,MYFACES-181,31617,,onchange attribute for x:inputCalendar,mmarinschek,dunks,Trivial,Closed,Fixed,12/Apr/05 23:21,17/Apr/06 20:48,
New Feature,MYFACES-191,31701,,Add directional images to x:commandSortHeader,schof,cbarlow,Trivial,Closed,Fixed,15/Apr/05 04:30,17/Apr/06 20:48,
Improvement,MYFACES-203,31887,,Updated example messages for Spanish and Catalan,,bruno_dev,Trivial,Closed,Fixed,21/Apr/05 18:16,17/Apr/06 20:48,
Bug,MYFACES-209,31970,,hours in x:inputDate,,tomeq,Trivial,Closed,Fixed,25/Apr/05 16:01,17/Apr/06 20:48,
Bug,MYFACES-237,32474,,x:inputDate and popupCalendar problem,mmarinschek,tomeq,Trivial,Closed,Fixed,11/May/05 15:59,17/Apr/06 20:48,
