Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,TAJO-1173,12755086,,Add size 8 instead of 4 For ServerName,charsyam,charsyam,Trivial,Resolved,Won't Fix,13/Nov/14 15:36,25/Nov/14 02:38,
Bug,TAJO-930,12726363,,Could not initialize class org.apache.tajo.QueryTestCaseBase during building,,ronymin,Trivial,Resolved,Won't Fix,09/Jul/14 16:49,20/Nov/14 09:03,
Bug,TAJO-1178,12755295,,Some error messages for wrong JSON queries are not so much helpful,jungjw,jungjw,Trivial,Resolved,Fixed,14/Nov/14 08:49,18/Nov/14 08:16,
Improvement,TAJO-1174,12755092,,remove unnessary codes for blobdatum,charsyam,charsyam,Trivial,Resolved,Fixed,13/Nov/14 15:52,16/Nov/14 08:27,
Improvement,TAJO-1169,12754707,,Some older version of OpenJDK 1.6 does not get default timezone id,ykrips,ykrips,Trivial,Resolved,Fixed,12/Nov/14 08:21,15/Nov/14 19:15,
Bug,TAJO-918,12725967,,Tsql need to print just usage with help option.,,blrunner,Trivial,Resolved,Duplicate,08/Jul/14 08:25,14/Nov/14 22:45,
Bug,TAJO-1171,12754948,,RemoteCallException should check NULL error message when making RpcResponse.,hjkim,hjkim,Trivial,Open,,13/Nov/14 02:06,13/Nov/14 02:06,
Bug,TAJO-1157,12753312,,Required Java version in tutorial doc needs to be updated,hyunsik,jungjw,Trivial,Resolved,Fixed,06/Nov/14 06:35,10/Nov/14 06:59,
Bug,TAJO-1158,12753368,,Max Hadoop version in tutorial doc needs to be updated,hyunsik,Christian Schwabe,Trivial,Resolved,Fixed,06/Nov/14 11:13,10/Nov/14 06:58,
Bug,TAJO-1154,12752679,,TajoCli doesn't pause while running the non-forwarded query.,hjkim,hjkim,Trivial,Resolved,Fixed,04/Nov/14 11:01,09/Nov/14 08:14,
Improvement,TAJO-749,12707644,,Pagination function in the WEB UI.,,hjkim,Trivial,Open,,10/Apr/14 06:03,05/Nov/14 12:15,
Improvement,TAJO-1145,12751591,,Add 'bin/tajo --help' command,ykrips,ykrips,Trivial,Resolved,Fixed,30/Oct/14 02:37,31/Oct/14 03:46,
Improvement,TAJO-1132,12750551,,More detailed version info in tsql,hyunsik,hyunsik,Trivial,Resolved,Fixed,25/Oct/14 19:47,27/Oct/14 10:43,
Bug,TAJO-1110,12746923,,JAVA_PULLSERVER_HEAP_MAX in bin/tajo should be increased,hyunsik,hyunsik,Trivial,Resolved,Fixed,09/Oct/14 04:16,15/Oct/14 09:35,
Bug,TAJO-1106,12746631,,Missing session check in getFinishedQuery API,yongjun,yongjun,Trivial,Resolved,Fixed,08/Oct/14 06:40,15/Oct/14 09:35,
Bug,TAJO-1104,12746507,,Using asterisk with GROUP BY causes NPE.,hyunsik,hyunsik,Trivial,Resolved,Fixed,07/Oct/14 21:44,15/Oct/14 09:35,
Sub-task,TAJO-1096,12746043,12742659,Update download source documentation,mhthanh,mhthanh,Trivial,Resolved,Fixed,06/Oct/14 05:46,15/Oct/14 09:35,
Sub-task,TAJO-1077,12744370,12742659,Add Derby configuration documentation,hyunsik,hyunsik,Trivial,Resolved,Fixed,26/Sep/14 19:11,15/Oct/14 09:35,
Wish,TAJO-1094,12745825,,Sortorder in WebUI of detailed view for Execution Block,,Christian Schwabe,Trivial,Open,,03/Oct/14 20:52,03/Oct/14 20:52,
Bug,TAJO-962,12728388,,Column reference used in LIMIT clause incurs NPE.,hyunsik,hyunsik,Trivial,Resolved,Fixed,19/Jul/14 16:11,01/Oct/14 15:41,
Bug,TAJO-981,12730110,,Help command (\?) in tsql takes too long time.,hys9958,hyunsik,Trivial,Resolved,Fixed,28/Jul/14 02:24,01/Oct/14 15:41,
Sub-task,TAJO-1080,12744498,12741722,Cleanup BooleanDatum and Inet4Datum ,hyunsik,hyunsik,Trivial,Resolved,Fixed,27/Sep/14 17:50,01/Oct/14 04:02,
Sub-task,TAJO-1042,12741742,12741722,Implement block iteration interfaces for executors and scanners,hyunsik,hyunsik,Trivial,Resolved,Fixed,16/Sep/14 10:52,01/Oct/14 03:45,
Sub-task,TAJO-1060,12743070,12742659,Apply updated hadoop versions to README and BUILDING files,jhkim,hyunsik,Trivial,Resolved,Fixed,22/Sep/14 02:45,27/Sep/14 00:09,
Task,TAJO-1054,12742668,,Wrong comment in ByteUtils.splitWorker(),eminency,eminency,Trivial,Resolved,Fixed,19/Sep/14 08:21,21/Sep/14 18:37,
Improvement,TAJO-1049,12742181,,Remove the parallel degree limit up to the maximum cluster capacity,hyunsik,hyunsik,Trivial,Resolved,Fixed,17/Sep/14 15:34,21/Sep/14 18:37,
Bug,TAJO-1048,12742175,,Missed use of session variables in GlobalPlanner,hyunsik,hyunsik,Trivial,Resolved,Fixed,17/Sep/14 15:13,19/Sep/14 08:40,
Bug,TAJO-781,12709518,,TajoDriver::connect should NULL when a given URL is not acceptable.,,hyunsik,Trivial,Resolved,Not A Problem,21/Apr/14 07:21,14/Sep/14 13:48,
Improvement,TAJO-656,12698807,,Should print zero for count() when no row matches the given condition,,sirpkt,Trivial,Resolved,Not A Problem,05/Mar/14 04:35,14/Sep/14 13:47,
Improvement,TAJO-937,12726803,,Should use tajo.util.VersionInfo instead of TajoConstants.TAJO_VERSION,mhthanh,hyunsik,Trivial,Resolved,Fixed,11/Jul/14 13:35,04/Sep/14 12:20,
Bug,TAJO-1017,12736458,,TajoConf misuses read & write locks in some functions,mhthanh,mhthanh,Trivial,Resolved,Fixed,25/Aug/14 05:15,04/Sep/14 06:42,
Bug,TAJO-1013,12735086,,A complex equality condition including columns of the same table is recognized as a join condition,hyunsik,hyunsik,Trivial,Resolved,Fixed,19/Aug/14 16:00,20/Aug/14 17:14,
Bug,TAJO-1009,12734674,,A binary eval for column references of the same tables should not be recognized as a join condition,hyunsik,hyunsik,Trivial,Resolved,Fixed,18/Aug/14 02:16,18/Aug/14 10:11,
Task,TAJO-1007,12733974,,Update site for new committer and new contributors,hyunsik,hyunsik,Trivial,Resolved,Fixed,14/Aug/14 06:32,18/Aug/14 08:44,
