hash,authors,committer,changes_FileNum,changed_files,message,bug_id
c65508027ed8259f252927a27d3c211d8c9f5f17,tandraschko,tandraschko,6,"['extensions/quarkus/pom.xml', 'extensions/quarkus/showcase/pom.xml', 'impl/src/main/java/org/apache/myfaces/cdi/FacesScopeContext.java', 'impl/src/main/java/org/apache/myfaces/cdi/view/ViewScopeContext.java', 'impl/src/main/java/org/apache/myfaces/cdi/view/ViewTransientScopeContext.java', 'impl/src/main/java/org/apache/myfaces/flow/cdi/FlowScopeContext.java']",fixed quarkus compile errors,
71078e06482efa4efb5322f1b7020bb0c7652d23,melloware,web-flow,20,"['extensions/quarkus/deployment/src/main/java/org/apache/myfaces/core/extensions/quarkus/deployment/MyFacesProcessor.java', 'extensions/quarkus/pom.xml', 'extensions/quarkus/runtime/pom.xml', 'extensions/quarkus/runtime/src/main/java/org/apache/myfaces/core/extensions/quarkus/runtime/QuarkusFacesInitializer.java', 'extensions/quarkus/runtime/src/main/java/org/apache/myfaces/core/extensions/quarkus/runtime/application/QuarkusApplication.java', 'extensions/quarkus/runtime/src/main/java/org/apache/myfaces/core/extensions/quarkus/runtime/producer/ManagedPropertyBeanCreator.java', 'extensions/quarkus/runtime/src/main/java/org/apache/myfaces/core/extensions/quarkus/runtime/scopes/QuarkusFacesScopeContext.java', 'extensions/quarkus/runtime/src/main/java/org/apache/myfaces/core/extensions/quarkus/runtime/scopes/QuarkusFlowScopedContext.java', 'extensions/quarkus/runtime/src/main/java/org/apache/myfaces/core/extensions/quarkus/runtime/scopes/QuarkusViewScopeContext.java', 'extensions/quarkus/runtime/src/main/java/org/apache/myfaces/core/extensions/quarkus/runtime/scopes/QuarkusViewTransientScopeContext.java', 'extensions/quarkus/runtime/src/main/java/org/apache/myfaces/core/extensions/quarkus/runtime/spi/QuarkusCdiELResolver.java', 'extensions/quarkus/runtime/src/main/java/org/apache/myfaces/core/extensions/quarkus/runtime/spi/QuarkusELResolverBuilder.java', 'extensions/quarkus/showcase/src/main/java/org/apache/myfaces/core/extensions/quarkus/showcase/view/CarService.java', 'extensions/quarkus/showcase/src/main/java/org/apache/myfaces/core/extensions/quarkus/showcase/view/FileView.java', 'extensions/quarkus/showcase/src/main/java/org/apache/myfaces/core/extensions/quarkus/showcase/view/InputController.java', 'extensions/quarkus/showcase/src/main/java/org/apache/myfaces/core/extensions/quarkus/showcase/view/LazyView.java', 'extensions/quarkus/showcase/src/main/java/org/apache/myfaces/core/extensions/quarkus/showcase/view/MethodHandleELResolverBean.java', 'extensions/quarkus/showcase/src/main/java/org/apache/myfaces/core/extensions/quarkus/showcase/view/MyBacking.java', 'extensions/quarkus/showcase/src/main/java/org/apache/myfaces/core/extensions/quarkus/showcase/view/MyValidator.java', 'extensions/quarkus/showcase/src/main/java/org/apache/myfaces/core/extensions/quarkus/showcase/view/SocketView.java']",Quarkus 3 (#458),
e1ccb7c793633f197b103fbd1978a0486095c066,bohmber,bohmber,1,['Jenkinsfile'],build(ci): deploy step should use jdk 11 on jenkins,
bbf92ee76691557e26f05970d9566bce7a5202bf,bohmber,bohmber,1,['Jenkinsfile'],build(ci): disable jdk 14 on jenkins,
50186684e6379d7387abb32db4b7b2de214e596d,bohmber,bohmber,21,"['api/pom.xml', 'assembly/pom.xml', 'bundle/pom.xml', 'impl/pom.xml', 'integration-tests/ajax/pom.xml', 'integration-tests/ajax/src/test/java/org/apache/myfaces/core/integrationtests/ajax/IntegrationTest.java', 'integration-tests/autoLookupExpressionFactoryWithoutJSP/pom.xml', 'integration-tests/autoLookupExpressionFactoryWithoutJSP/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/automaticExtensionlessMapping/pom.xml', 'integration-tests/automaticExtensionlessMapping/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/exactMapping/pom.xml', 'integration-tests/exactMapping/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/faceletToXhtmlMapping/pom.xml', 'integration-tests/faceletToXhtmlMapping/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/faceletToXhtmlMappingDisabled/pom.xml', 'integration-tests/faceletToXhtmlMappingDisabled/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/pom.xml', 'integration-tests/protectedViews/pom.xml', 'integration-tests/protectedViews/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'parent/pom.xml', 'test/pom.xml']","fix: checkstyle and rat errors from jenkins build, change version back to snapshot, update tomcat version, workaround for serializer.jar' error message from tomcat jar scanner",
6f514bb2091036d80b2d88e0b9b4f4b93890fd4a,bohmber,bohmber,24,"['.github/workflows/myfaces-ci.yml', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/basic/TestBean.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/DeferredScriptMockup.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/JSF21Simulation.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/ResponseMockup.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/ResponseMockup22.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/ViewData.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/jsfxmlnodes/Attribute.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/jsfxmlnodes/Attributes.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/jsfxmlnodes/Change.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/jsfxmlnodes/Changes.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/jsfxmlnodes/Delete.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/jsfxmlnodes/ErrorResponse.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/jsfxmlnodes/Eval.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/jsfxmlnodes/Insert.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/jsfxmlnodes/Insert2.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/jsfxmlnodes/PartialResponse.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/jsfxmlnodes/Update.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/responseWriter/MockupResponseWriter.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/responseWriter/PartialResponseWriterImpl.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/responseWriter/PartialResponseWriterMockup.java', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/responses/TableResponseMockups.java', 'integration-tests/exactMapping/src/main/java/org/apache/myfaces/core/integrationtests/IntegrationTestBean.java', 'integration-tests/pom.xml']",fix: checkstyle and rat errors from jenkins build and enable checkstyle and rat for myfaces ci on github,
75c7ec3bc4d2917e63aa92fd01875a55e95d608f,melloware,web-flow,1,['.github/workflows/myfaces-ci.yml'],Adopt to Temurin,
c565c8e00074c84334c702a5fefcded893fbae92,werpu,web-flow,10,"['api/src/main/javascript/META-INF/resources/myfaces/_impl/_util/_Dom.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/_util/_Lang.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/core/Impl.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/core/Object.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/core/_EvalHandlers.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/core/_Runtime.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/xhrCore/_AjaxRequest.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/xhrCore/_AjaxRequestLevel2.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/xhrCore/_ExtAjaxRequest.js', 'impl/src/main/java/org/apache/myfaces/renderkit/html/util/AjaxScriptBuilder.java']","Merge pull request #450 from werpu/main

Smaller Fixes: MYFACES-4538, MYFACES-4040",
4c40bd7fa3827cf765108cd7cdca601c34f8a01d,werpu,web-flow,48,"['.github/workflows/myfaces-ci.yml', 'api/pom.xml', 'api/src/main/java/org/apache/myfaces/core/api/shared/SharedRendererUtils.java', 'assembly/pom.xml', 'bundle/pom.xml', 'impl/pom.xml', 'impl/src/main/java/org/apache/myfaces/config/annotation/CdiAnnotationProviderExtension.java', 'impl/src/main/java/org/apache/myfaces/renderkit/RendererUtils.java', 'impl/src/main/java/org/apache/myfaces/renderkit/html/base/HtmlCheckboxRendererBase.java', 'impl/src/main/java/org/apache/myfaces/renderkit/html/base/HtmlRadioRendererBase.java', 'impl/src/main/java/org/apache/myfaces/renderkit/html/util/HtmlRendererUtils.java', 'impl/src/main/java/org/apache/myfaces/renderkit/html/util/SelectItemsUtils.java', 'impl/src/main/java/org/apache/myfaces/view/facelets/tag/faces/core/AjaxBehaviorListenerImpl.java', 'impl/src/main/java/org/apache/myfaces/view/facelets/tag/faces/core/AjaxHandler.java', 'impl/src/test/java/org/apache/myfaces/renderkit/html/behavior/AjaxBehaviorRenderTestCase.java', 'impl/src/test/resources/org/apache/myfaces/renderkit/html/behavior/ajax_1.xhtml', 'impl/src/test/resources/org/apache/myfaces/renderkit/html/behavior/ajax_2.xhtml', 'impl/src/test/resources/org/apache/myfaces/renderkit/html/behavior/ajax_3.xhtml', 'impl/src/test/resources/org/apache/myfaces/renderkit/html/behavior/ajax_4.xhtml', 'impl/src/test/resources/org/apache/myfaces/renderkit/html/behavior/ajax_5.xhtml', 'impl/src/test/resources/org/apache/myfaces/renderkit/html/behavior/ajax_6.xhtml', 'impl/src/test/resources/org/apache/myfaces/renderkit/html/behavior/ajax_7.xhtml', 'integration-tests/ajax/pom.xml', 'integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/responseWriter/PartialResponseWriterImpl.java', 'integration-tests/ajax/src/test/java/org/apache/myfaces/core/integrationtests/ajax/IntegrationTest.java', 'integration-tests/ajax/src/test/resources/arquillian.xml', 'integration-tests/autoLookupExpressionFactoryWithoutJSP/pom.xml', 'integration-tests/autoLookupExpressionFactoryWithoutJSP/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/autoLookupExpressionFactoryWithoutJSP/src/test/resources/arquillian.xml', 'integration-tests/automaticExtensionlessMapping/pom.xml', 'integration-tests/automaticExtensionlessMapping/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/automaticExtensionlessMapping/src/test/resources/arquillian.xml', 'integration-tests/exactMapping/pom.xml', 'integration-tests/exactMapping/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/exactMapping/src/test/resources/arquillian.xml', 'integration-tests/faceletToXhtmlMapping/pom.xml', 'integration-tests/faceletToXhtmlMapping/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/faceletToXhtmlMapping/src/test/resources/arquillian.xml', 'integration-tests/faceletToXhtmlMappingDisabled/pom.xml', 'integration-tests/faceletToXhtmlMappingDisabled/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/faceletToXhtmlMappingDisabled/src/test/resources/arquillian.xml', 'integration-tests/pom.xml', 'integration-tests/protectedViews/pom.xml', 'integration-tests/protectedViews/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/protectedViews/src/test/resources/arquillian.xml', 'parent/pom.xml', 'pom.xml', 'test/pom.xml']",Merge branch 'apache:main' into main,
a333ac4aa25b1a41dcb86fcc3333036e8affb2e9,werpu,werpu,1,['impl/src/main/java/org/apache/myfaces/renderkit/html/util/AjaxScriptBuilder.java'],https://issues.apache.org/jira/browse/MYFACES-4040: merging in smaller code improvements from 3.0,
